Wavelength / nm	364.0 nm	375.0 nm	385 nm LUXEOSTAR 100mA	385 nm LUXEOSTAR 500mA	400 nm LUXEOSTAR 36mA	400 nm LUXEOSTAR 500mA	409.0 nm	416.0 nm	420 nm LUXEOSTAR 100mA	420 nm LUXEOSTAR 500mA	424.0 nm	439.0 nm	443.0 nm	452 nm LUXEOSTAR 30mA	452 nm LUXEOSTAR 100mA	452 nm LUXEOSTAR 500mA	472.0 nm	496.0 nm	505.0 nm	509.0 nm	513.0 nm	519.0 nm	521.0 nm	530 nm LUXEOSTAR 50 mA	532.0 nm	536.0 nm	540.0 nm	593.0 nm	613.0 nm	634.0 nm	639.0 nm	651 nm LUXEOSTAR 11 mA	651.0 nm	655.0 nm	669.0 nm	681.0 nm	687.0 nm	701.0 nm	734.0 nm	772.0 nm	811.0 nm	855.0 nm
704.0	-2.0787543398998673e-05	-1.116066233541815e-05	-4.0413635883465696e-05	-7.212889308859555e-05	-3.150176830890987e-05	-3.37216480713057e-05	-8.395362887082273e-06	2.4624216398717244e-05	-6.212238372030535e-05	-4.914405541224596e-05	-2.1445195945937433e-05	1.1035277924655744e-05	-2.7136697910720452e-05	-3.5948491165426956e-05	-3.138675032929983e-05	-3.415116278389332e-05	-2.9995604288258833e-05	-1.78392501281052e-05	0.00011570520397410034	1.1576485447702685e-05	0.0002441569805947883	-4.949338645465155e-05	1.9677392947430428e-05	1.4719983870173093e-05	-4.5283122439490635e-07	-9.636273056747378e-06	-2.2489006023139094e-05	0.00012009782670691659	-1.0661125633726755e-05	-1.379620908380724e-07	2.372450241686661e-05	5.789049814802832e-06	0.00010506687255108748	8.405584944443285e-05	0.0008422114991087064	0.0034962600710030183	0.007460685423420282	0.03502732403546294	0.00556498357733939	0.0003017623241543754	0.00013073992099115134	0.0014369294812632736
705.0	-2.3099892746659496e-05	-1.2777868814861332e-05	-5.4651216374770114e-05	-8.457202725735673e-05	-5.94956600590106e-05	-7.020715556776131e-05	-9.67036020738344e-06	-6.5804958705959525e-06	-4.965659735280443e-05	-8.469043329067689e-05	-2.185577389280878e-05	1.7797869741944975e-06	-2.8158447943979832e-05	-4.434155370741719e-05	-2.727398562210522e-05	-4.145422158346488e-05	-2.8597028801109637e-05	-1.7776924410488444e-05	3.8731981330225426e-05	7.564382985485828e-06	0.00014619328569322412	1.2626752371289033e-05	3.3304137252519264e-05	-7.64432448792952e-06	-1.9021897245613883e-05	1.9531896432662956e-05	-8.073762862435725e-05	5.802405752994608e-05	-1.032884125348021e-05	-1.951774745700537e-06	2.8329558186288487e-05	8.44714270127445e-06	0.0001874114076671527	9.268313939558915e-05	0.000737736610584376	0.0030612341094285686	0.0065510798159084775	0.033572763446017354	0.006048197859096315	0.00030405688716193184	0.00010587323907170917	0.0006881668263104469
706.0	-2.350099098052868e-05	-1.4300183802153583e-05	-7.259056779381356e-05	-5.2945727911754746e-05	-6.53277208402815e-05	-5.866900362443762e-05	-9.777674983410839e-06	-9.085618098567797e-06	-4.178346912069819e-05	-5.945040166102183e-05	-2.2677584052981414e-05	-1.3720947037369606e-05	-3.0012087036886623e-05	-5.257321120052359e-05	-3.904500185304202e-05	-3.934757000666535e-05	-2.7762142407894707e-05	-1.827954948034827e-05	6.600055717465438e-06	8.208547154884e-06	2.9504283818163633e-05	0.0001066022204864797	5.371282566311963e-05	-2.8273965338765095e-06	-1.7182655324539241e-06	6.490080643344314e-05	-6.340511238176071e-05	4.723705270349066e-05	1.036492544968813e-05	6.936925054385498e-06	7.063303840320347e-05	-1.7422133635329941e-06	0.0003124064617479562	9.883797006724791e-05	0.0006324775527502305	0.002660134606262135	0.005774640818833676	0.031737094884288844	0.006578964198665346	0.00037877688353223635	0.00015336564088665018	0.00042560672519968457
707.0	-2.1891156410399184e-05	-1.50813925600812e-05	-9.138417404233529e-05	-8.742357883769827e-05	-6.252833166527136e-05	-6.131966015195814e-05	-8.828087976539764e-06	4.771076595963117e-06	-5.315576545596255e-05	-6.0502069645591016e-05	-2.2716096323794377e-05	-2.6225562448604215e-05	-3.2078924519742054e-05	-4.982932536948797e-05	-2.826672193073833e-05	-4.215643877573152e-05	-2.7401683706085752e-05	-1.925701931176227e-05	9.48002516639303e-05	9.876932448487738e-06	-4.383361383637073e-05	9.89204858798636e-05	6.064503350709274e-05	-1.3034696246036244e-05	2.754806973378526e-05	8.705430619887265e-05	-2.4028402762029563e-05	6.253326634850982e-05	2.1283254658457058e-05	2.1240481434359392e-05	0.00010052833013487412	9.480845490457715e-06	0.00034428889198544335	5.007930129475215e-05	0.0005150251848632148	0.002318486032381017	0.005057729063523953	0.029514028910112886	0.007061994325157665	0.0004881545031048522	9.143119332890443e-05	0.0005558403984972546
708.0	-1.9580066838394596e-05	-1.5172872341914028e-05	-7.173631296433525e-05	-6.512963011866697e-05	-6.719398029028782e-05	-5.7265714874573886e-05	-8.064829334735241e-06	1.782197913810915e-05	-3.281685085635538e-05	-5.860906727336684e-05	-2.1514173540551484e-05	-2.558368877366355e-05	-3.2810747314943244e-05	-5.38644515915988e-05	-3.237948663793334e-05	-5.2127922905915276e-05	-2.709987398497305e-05	-1.976159742298388e-05	0.00021779105948635167	1.5614398303152786e-05	-5.1605134775742587e-05	1.1942922967922773e-06	4.966900315564474e-05	-1.909886447390439e-06	4.569080433185006e-05	6.838214133592445e-05	-5.8111966009041966e-06	6.262664793880295e-05	4.7272249003876806e-06	3.0201421825777393e-05	7.074673637233938e-05	1.9522529728239095e-05	0.0002708079612944072	-3.4661970714282514e-06	0.0004067124239151246	0.0020843816402363415	0.0043926840091211275	0.02705540424905573	0.007441385531705797	0.000541616000210439	-4.167421574570517e-05	0.0005390188341572553
709.0	-1.825318454547302e-05	-1.6149733250120812e-05	-4.83866809585962e-05	-7.575814055448395e-05	-4.5498714183960564e-05	-6.428215862389254e-05	-8.00764716835011e-06	2.1961731520965834e-05	-5.0093993365698804e-05	-8.195609653079712e-05	-1.979998671601498e-05	-1.1496047642355718e-05	-3.172786125753259e-05	-4.563279409849286e-05	-3.1954028219947666e-05	-4.8476393506129694e-05	-2.6947625909772618e-05	-1.9714605135924972e-05	0.0002278378131394922	2.89190580892256e-05	-5.6566418037042306e-05	-7.149016541377282e-05	3.440526285906694e-05	2.792352745851568e-06	3.6155288575673796e-05	2.640431147166615e-05	-2.227998084044277e-05	3.309474479404242e-05	-3.375577021633253e-05	2.515838140649456e-05	2.0999998818498162e-05	2.026088886337024e-05	0.00020755993006908697	3.1861091767685178e-06	0.00035195873373266066	0.0018800779824911234	0.003787862373056165	0.024659490502360156	0.007816809971206413	0.0005219850208915521	-9.456918929119786e-05	8.594035315603222e-05
710.0	-1.7607335176683323e-05	-1.564268148939114e-05	-5.208845188633522e-05	-8.094277979146833e-05	-6.346146139027452e-05	-5.4926900291468114e-05	-8.365822448402902e-06	3.0199178868400817e-05	-5.884191362359443e-05	-5.419206173817709e-05	-1.8892832614596933e-05	1.8319660421842222e-05	-2.9664525791780018e-05	-4.0467832534191106e-05	-3.791044607174675e-05	-4.580796817551709e-05	-2.74546896761645e-05	-1.952488915397623e-05	0.00014604531255640041	4.498151653215118e-05	-1.2451966308881312e-05	-2.9068391178190226e-05	3.6229959854849765e-05	1.645465137743817e-06	1.6425499276689527e-05	1.6377325285861854e-05	3.0327814769266056e-07	1.1709505837788022e-05	-5.3502889728434906e-05	1.8099640763698984e-05	1.575270343696022e-05	1.4354015782322343e-05	0.0002876647072945016	5.104518195711668e-05	0.00036626702893256536	0.0016444938814514946	0.003270815059154143	0.0223145034074788	0.008373321620169669	0.0005382455360698293	2.281535561017892e-06	-2.0121282529985134e-05
711.0	-1.8363616794483804e-05	-1.2997255515894456e-05	-7.714659355103087e-05	-6.746271777530984e-05	-6.579428570278275e-05	-5.944860848547317e-05	-9.365133929874936e-06	4.7230337146535353e-05	-3.828430101754006e-05	-8.532143408141828e-05	-1.9597153177322713e-05	7.102568194994551e-05	-2.803756251964187e-05	-2.9815099307818562e-05	-3.5783153981818364e-05	-3.611737092223968e-05	-2.829789720687254e-05	-1.9240110631538942e-05	8.211942486024875e-05	4.162554782718638e-05	6.642513970065389e-05	6.779216587628362e-05	5.40848503532919e-05	-1.909886447390439e-06	3.5468139105696474e-06	3.232268548151814e-05	6.780082393132733e-05	2.6467818040651798e-05	-3.052658596907712e-05	1.6764138731895127e-05	4.295372783503581e-05	4.312331544540964e-06	0.00043014146673359154	9.446383522637924e-05	0.000387411078581744	0.0013827253622509116	0.0028404479337071084	0.020061292710690716	0.009063329367367142	0.0006226850711587046	0.00016031028391725195	0.0005944174597286709
712.0	-2.0070855981847743e-05	-1.0309572028451742e-05	-6.945830008572619e-05	-5.009417633141396e-05	-5.039764524022765e-05	-5.071703404187693e-05	-1.1061614369921408e-05	5.1486932570345865e-05	-3.084856879832882e-05	-5.0616390590642937e-05	-2.1605508240156765e-05	0.00010397253675500686	-2.796214728010389e-05	-3.901518709423115e-05	-3.9612279743689455e-05	-4.945949757530267e-05	-2.8674847644467583e-05	-1.896280648260753e-05	7.417391467508975e-05	1.6997871747470085e-05	0.00012456378884644962	0.00010522928467068974	7.057285201139288e-05	5.88894928774279e-06	3.5578357377743207e-06	4.4434911148025486e-05	0.00013226157148389265	7.56925421693293e-05	2.2795432911523386e-05	1.743555781406594e-05	3.9480189577597945e-05	7.413439912091182e-06	0.00047696163885521214	0.00012457148904111324	0.00036485591747875424	0.001156344444574502	0.002473924339296161	0.017863919591574844	0.00979192742987273	0.0007055350002626051	0.00030767419980056804	0.0011712769812930715
713.0	-2.1816577508989455e-05	-1.092031325842625e-05	-6.06310001811182e-05	-7.394351682153975e-05	-4.409901959645549e-05	-5.976045042988748e-05	-1.2747503751514537e-05	1.863408886773282e-05	-6.430936378477911e-05	-4.493738347397042e-05	-2.3552503636898744e-05	8.28029797474577e-05	-2.928711414878966e-05	-4.676262944068377e-05	-3.564133450915661e-05	-2.586499991514918e-05	-2.8843823409099054e-05	-1.919558118914745e-05	6.266736048044236e-05	-7.831269998320463e-06	9.29739577207517e-05	6.246275930675826e-05	6.919971710092431e-05	1.334371874044366e-05	8.962774583381725e-06	2.913407345337357e-05	0.00012058459331024528	9.929842999473606e-05	5.930709657750261e-05	1.2194263002421296e-05	6.278460520035936e-06	1.9495823121218886e-06	0.000352274556279655	0.0001131179941889709	0.00029554651593576307	0.0009603396823505012	0.0021348350498989455	0.01586148557068559	0.010521151228893404	0.0007236361633757916	0.0003579395878538585	0.0008093838876546529
714.0	-2.225501039769497e-05	-1.266685383052685e-05	-5.5220719594421766e-05	-8.871973864694381e-05	-7.255947620905747e-05	-5.352361154160439e-05	-1.2687538250760029e-05	-3.868257043690006e-05	-4.6594825262540686e-05	-5.229905936595292e-05	-2.4263764707552667e-05	1.763867716320725e-05	-3.052910290698226e-05	-5.0152135467257004e-05	-4.230684972426528e-05	-4.1313778145011706e-05	-2.9083351627453306e-05	-1.9900837928834567e-05	4.0052471748634225e-05	-7.3512654900474e-06	4.0355180456079505e-05	1.6689531155752044e-05	5.92909012608944e-05	1.2655586175578944e-05	1.5214119426127249e-05	1.1500089201152387e-05	5.14604874798877e-05	7.824495876011673e-05	3.917144787107781e-05	1.0962492552570168e-05	-1.1648516537284673e-05	7.682076959125613e-07	0.0002139211014535561	6.278362427264321e-05	0.00023744938009934844	0.0007891471323034043	0.001804607532387214	0.014016807083025622	0.011270097552024697	0.0007119908091704893	0.000286245940631335	4.8709712731705534e-05
715.0	-2.2000962886002464e-05	-1.4798151776379696e-05	-8.170261930824818e-05	-3.920643393374728e-05	-4.876466822147195e-05	-4.806637751435685e-05	-1.12276857277039e-05	-7.250871227181066e-05	-5.4030557481751926e-05	-4.830272102459097e-05	-2.380702669622287e-05	-2.7714721632106673e-05	-3.0420121283718694e-05	-5.338023644494549e-05	-4.4434141814193664e-05	-4.4263090352530646e-05	-2.9033857720554796e-05	-2.026244558992086e-05	3.4292745747473705e-05	3.9780183153563725e-06	4.701007060775922e-05	1.6168223005702475e-05	5.677658200284591e-05	1.5451124720370822e-07	2.4626697728842474e-05	6.542858698564699e-07	-1.0214994797302323e-05	4.07313870361885e-05	5.411027390988699e-06	1.8474472094485364e-05	3.448348462565309e-07	-6.172368174318601e-06	0.00018994235257180974	2.631865171361087e-05	0.00020715876272409613	0.000670111310716349	0.0015040296781525274	0.012357593850441015	0.012036912267034308	0.0007271668351947624	0.00020207783719991654	-5.1642803069961245e-06
716.0	-2.157893148124979e-05	-1.612674179416248e-05	-6.803454203659624e-05	-6.746271777530984e-05	-5.996222492151185e-05	-3.9178882098553235e-05	-9.931480170065356e-06	-5.1879191456871166e-05	-4.615742924964569e-05	-5.377139454434989e-05	-2.2998905031969464e-05	-2.7640579068034483e-05	-2.931554738379015e-05	-3.9822212338653035e-05	-2.9117638766709688e-05	-5.128526227519546e-05	-2.829479118721531e-05	-2.0036745094984144e-05	8.476152233219015e-05	1.1040064819942785e-05	0.00010377436595148956	5.413715565531691e-05	6.199374182883645e-05	4.512684158013358e-06	3.7256495794283535e-05	2.1030242995356405e-06	-1.5981930264590162e-06	2.5278002615635855e-05	4.755099793144751e-05	2.9457906225258012e-05	1.647061340312526e-05	4.607675198593504e-06	0.000246387326798424	4.039246130766522e-05	0.00020161969257346513	0.0006219603659406833	0.0012476546662163355	0.01083221571042303	0.012835893146938608	0.0008025483573435744	0.00022196376702315787	0.0007702875085341335
717.0	-2.1486350524948684e-05	-1.796385496693294e-05	-8.882140955390039e-05	-9.597823357872133e-05	-4.6898408771465635e-05	-4.1673617653866386e-05	-1.0465779795180528e-05	2.6599932545823456e-06	-4.790701330122506e-05	-4.073071153569488e-05	-2.270592474561211e-05	-2.5605072576316285e-06	-2.889952297580558e-05	-4.4180148658532906e-05	-3.1954028219947666e-05	-3.1061407137920816e-05	-2.7251349364990822e-05	-1.974651874981377e-05	0.00016084005485884236	1.19798525936377e-05	0.00010050006958617882	9.009558292011705e-05	5.842684213550826e-05	1.0705877241795474e-05	4.848271718301354e-05	3.6990992621995906e-07	4.51420598071232e-05	2.0129814203011697e-05	0.00015116685603233984	3.1277809899928154e-05	2.432835692599636e-05	1.848882693905583e-05	0.00018480161844821376	5.698960610430757e-05	0.00018168970257791014	0.0005922753813502352	0.0010462893793488613	0.009440222162791749	0.013669914919116375	0.0009131615303355528	0.00021959703026136894	0.0014205645121932247
718.0	-2.130889962246304e-05	-1.8530748571467058e-05	-7.629233872155258e-05	-7.5498908592635e-05	-4.596527904646182e-05	-6.100781820754383e-05	-1.1475805447815724e-05	3.90499833110782e-05	-7.458817008780629e-05	-6.428807439003937e-05	-2.3159350548594167e-05	1.8004148895306494e-05	-3.0090865276718116e-05	-3.788535175204023e-05	-4.35832249782223e-05	-2.2915687707629846e-05	-2.6538492049408057e-05	-1.9554980759301906e-05	0.00019178682300856754	2.2333261699331765e-05	1.7687291394322227e-05	7.405533628815572e-05	4.546273411548793e-05	3.838887688253888e-07	4.444794750268589e-05	-6.8630300196965905e-06	7.263335828161452e-05	1.0536843103573982e-05	0.0001775720539017647	2.8311405343191192e-05	2.125253626778677e-05	1.213893837692933e-05	-5.4997223120297014e-05	4.050239444960503e-05	0.0001388383358860873	0.0005185013978509511	0.0008942928096678981	0.008127633819772233	0.014536048660866469	0.0009985967427554522	0.00010095103832587306	0.0013191163037934803
719.0	-2.0149722940627918e-05	-1.8441680964805067e-05	-3.2155839198509355e-05	-6.253731050017515e-05	-4.223276014644851e-05	-5.212032279174066e-05	-1.1462238208407152e-05	2.837855656506732e-05	-6.168498770741035e-05	-6.029173604867681e-05	-2.3677233911879528e-05	2.3231452889730924e-05	-3.128600337000802e-05	-2.8685263965627182e-05	-2.2593943024262776e-05	-4.004978719893199e-05	-2.6356254742974145e-05	-1.923214067304791e-05	0.00011183212826107766	2.635316399749948e-05	-3.649949223691793e-05	7.0499268676026125e-06	4.067911107759183e-05	6.9211481350398626e-06	2.5667725517365898e-05	-2.2518982656074e-05	7.618657036760958e-05	3.7601726491731282e-06	9.03063193619753e-05	2.1564175430223437e-05	7.995457074291004e-06	-3.366603460820924e-06	-0.00023563757052804375	2.8070408181630362e-05	9.448613656329139e-05	0.0004263082409784023	0.0007787019454762437	0.006977568291803268	0.01553185186339057	0.0010082677898432383	-1.881641215447487e-05	0.0006642124627651812
720.0	-1.7815964790970074e-05	-1.6325225868690488e-05	-6.06310001811182e-05	-7.93873880203731e-05	-5.179733982773272e-05	-4.276506445931624e-05	-9.849545622596187e-06	-5.848800274492e-06	-7.087030397820099e-05	-3.6944706791246526e-05	-2.3353271739397035e-05	1.9139211276328603e-05	-3.0638397203996636e-05	-3.82081618498088e-05	-3.450677872786133e-05	-2.0528149253923583e-05	-2.680340661400114e-05	-1.8891528942535265e-05	-2.772828457235322e-05	2.308343678754332e-05	1.5812929874327745e-05	-4.437120779404023e-05	5.047813317952844e-05	-2.7127077730658323e-06	1.4039669973282667e-05	-2.0174788426820125e-05	0.00010583448557933826	1.5091513290312374e-05	1.875257374811003e-05	1.3341296122537955e-05	-2.296986967426847e-06	-6.615383655397203e-06	-9.317591424288417e-05	4.811254901733819e-05	0.00010395146459342608	0.000376403672963518	0.0006906286412307194	0.00606425305655453	0.01667871953880046	0.0009737364526295074	3.801319156833652e-05	6.299845777775798e-05
